insee_code,zip_code,name,latitude,longitude,department_insee_code
38450,38210,st quentin sur isere,45.277617232,5.547838602,38
38451,38460,st romain de jalionas,45.752234749,5.223964749,38
38452,38150,st romain de surieu,45.38990581,4.889540575,38
38453,38160,st romans,45.105197719,5.318751687,38
38454,38160,st sauveur,45.145392105,5.344213082,38
38455,38300,st savin,45.625499359,5.321489906,38
38456,38710,chatel en trieves,44.828927672,5.82703429,38
38457,38870,st simeon de bressieux,45.326210835,5.262850813,38
38458,38510,st sorlin de morestel,45.6330611,5.472950011,38
38459,38200,st sorlin de vienne,45.473686716,4.9384034880000005,38
38460,38620,st sulpice des rivoires,45.467549849,5.603962646,38
38462,38119,st theoffrey,44.991029227,5.775780385,38
38463,38160,st verand,45.182803358,5.342644243,38
38464,38110,st victor de cessieu,45.539921987,5.383141399,38
38465,38510,st victor de morestel,45.702636253,5.498286392,38
38466,38660,st vincent de mercuze,45.374655602,5.959021548,38
38467,38890,salagnon,45.668627051,5.357636948,38
38468,38150,salaise sur sanne,45.344267445,4.809133055,38
38469,38970,la salette fallavaux,44.843204618,5.984954671000001,38
38470,38350,la salle en beaumont,44.859989663,5.861580789,38
38471,38700,le sappey en chartreuse,45.265414099,5.784015496,38
38472,38700,sarcenas,45.284964835,5.76019476,38
38473,38260,sardieu,45.360475575,5.221078213,38
38474,38360,sassenage,45.212865553,5.651638871,38
38475,38290,satolas et bonce,45.682858344,5.125711048,38
38476,38440,savas mepin,45.496918591,5.06175787,38
38478,38220,sechilienne,45.072454262,5.829900381,38
38479,38260,porte des bonnevaux,45.434510937,5.216973431,38
38480,38780,septeme,45.547778361,4.985295173,38
38481,38300,serezin de la tour,45.554900685,5.340908568,38
38483,38510,sermerieu,45.666707876,5.409739459,38
38484,38200,serpaize,45.557495301,4.919720428,38
38485,38170,seyssinet pariset,45.172853228,5.669208295,38
38486,38180,seyssins,45.155134208,5.675512274,38
38487,38200,seyssuel,45.560042208,4.8433741900000005,38
38488,38460,siccieu st julien et carisieu,45.730243783,5.314436511,38
38489,38350,sievoz,44.905124878,5.851338785,38
38490,38590,sillans,45.347677494,5.391688281,38
38492,38650,sinard,44.943090151,5.656049674,38
38494,38460,soleymieu,45.703671496,5.359099802,38
38495,38840,la sone,45.117184401,5.280638447,38
38496,38150,sonnay,45.35674595,4.916440916,38
38497,38350,sousville,44.91059434,5.806508921,38
38498,38300,succieu,45.529609274,5.342570458,38
38499,38350,susville,44.925874313,5.762865277,38
38500,38470,teche,45.178205968,5.375618792,38
38501,38570,tencin,45.311243492,5.958918637,38
38503,38660,la terrasse,45.325579188,5.931790388,38
38504,38570,theys,45.297483132,6.013601707,38
38505,38260,thodure,45.315621209,5.155600953,38
38507,38230,tignieu jameyzieu,45.735147799,5.184263508,38
38508,38690,torchefelon,45.518806579,5.402914331,38
38509,38110,la tour du pin,45.573419694,5.445223285,38
38511,38660,le touvet,45.351736436,5.945582211,38
38512,38300,tramole,45.51386197,5.267808065,38
38513,38650,treffort,44.902698144,5.660809164,38
38514,38710,treminis,44.732434871,5.771758356,38
38515,38460,trept,45.688920249,5.324633832,38
38516,38700,la tronche,45.210815287,5.743556249,38
38517,38210,tullins,45.293669117,5.490272318,38
38518,38740,valbonnais,44.898164868,5.9099974280000005,38
38519,38540,valencin,45.607662201,5.027805474,38
38520,38730,valencogne,45.491415693,5.530966675,38
38521,38350,la valette,44.944745741,5.853191674,38
38522,38740,valjouffrey,44.881444338,6.079350476,38
38523,38470,varacieux,45.227786326,5.342037436,38
38524,38760,varces allieres et risset,45.091172538,5.67712745,38
38525,38890,vasselin,45.628886248,5.450397873,38
38526,38470,vatilieu,45.261007755,5.411705738,38
38527,38114,vaujany,45.186175609,6.100986856,38
38528,38410,vaulnaveys le bas,45.0989823,5.811371597,38
38529,38410,vaulnaveys le haut,45.115536408,5.840206113,38
38530,38090,vaulx milieu,45.615583379,5.185361216,38
38531,38620,velanne,45.48893903,5.64601674,38
38532,38460,venerieu,45.660075108,5.276126234,38
38533,38610,venon,45.173616039,5.810415016,38
38535,38460,vernas,45.777049372,5.267403232,38
38536,38150,vernioz,45.430205448,4.899551774,38
38537,38290,la verpilliere,45.637616667,5.148638426,38
38538,38420,le versoud,45.222064099,5.859160334,38
38539,38390,vertrieu,45.870742651,5.364389923,38
38540,38113,veurey voroize,45.269708898,5.60213024,38
38542,38460,veyssilieu,45.680483957,5.227894787,38
38543,38510,vezeronce curtin,45.65437325,5.470234851,38
38544,38200,vienne,45.520830747,4.880866824,38
38545,38450,vif,45.04313947,5.674134613,38
38546,38890,vignieu,45.631298273,5.421121282,38
38547,38190,villard bonnot,45.245165408,5.889035601,38
38548,38250,villard de lans,45.060117495,5.543923516,38
38549,38520,villard notre dame,45.009124229,6.03317409,38
38550,38114,villard reculas,45.09378295,6.036896899,38
38551,38520,villard reymond,45.029578662,6.007942617,38
38552,38119,villard st christophe,44.986001391,5.819118299,38
38553,38090,villefontaine,45.613624012,5.155159209,38
38554,38460,villemoirieu,45.713729032,5.233055154,38
38555,38440,villeneuve de marc,45.462762898,5.115081469,38
38556,38150,ville sous anjou,45.376531945,4.858661347,38
38557,38280,villette d anthon,45.784530099,5.107460829,38
38558,38200,villette de vienne,45.589417334,4.912889433,38
38559,38470,vinay,45.214993853,5.407479191,38
38560,38730,val de virieu,45.478210539,5.471937528,38
38561,38980,viriville,45.305091203,5.202831168,38
38562,38220,vizille,45.074636541,5.7794461120000005,38
38563,38500,voiron,45.379004774,5.582449364,38
38564,38620,voissant,45.479671817,5.704172632,38
38565,38340,voreppe,45.289981397,5.6427410170000005,38
38566,38210,vourey,45.316595946,5.522268386,38
38567,38410,chamrousse,45.119426132,5.894449806,38
39001,39500,abergement la ronce,47.064796871,5.3777147020000005,39
39002,39600,abergement le grand,46.913794701,5.679217966,39
39003,39800,abergement le petit,46.906556941,5.696846623,39
39004,39110,abergement les thesy,46.913425736,5.946167798,39
39006,39110,aiglepierre,46.955778512,5.809725465,39
39007,39270,alieze,46.585078016,5.58585556,39
39008,39700,amange,47.167494802,5.564771256,39
39009,39110,andelot en montagne,46.859307701,5.9287358910000005,39
39010,39320,andelot morval,46.42394772,5.427398813,39
39011,39120,annoire,46.959137146,5.277080177,39
39013,39600,arbois,46.894404349,5.773071251,39
39014,39290,archelange,47.148466824,5.521066454,39
39015,39300,ardon,46.772582561,5.876813684,39
39016,39240,arinthod,46.393818871,5.582269114,39
39017,39140,arlay,46.765371686,5.537548031,39
39018,39240,aromas,46.305487592,5.485367228,39
39019,39600,les arsures,46.952953571,5.78448162,39
39020,39250,arsure arsurette,46.7156437,6.079590218,39
39021,39270,la chailleuse,46.581654364,5.526378282,39
39022,39120,asnans beauvoisin,46.937234417,5.396578371,39
39024,39700,audelange,47.140516113,5.58435767,39
39025,39190,augea,46.561977614,5.389704364,39
39026,39380,augerans,47.02653742,5.584095141,39
39027,39270,augisey,46.554958723,5.495274567,39
39028,39800,aumont,46.916358761,5.633131722,39
39029,39410,aumur,47.060838342,5.336876125,39
39030,39100,authume,47.125097086,5.5077556990000005,39
39031,39700,auxange,47.177696691,5.654431375,39
39032,39200,avignon les st claude,46.401415232,5.841108907,39
39034,39120,balaiseaux,46.967810087,5.461616899,39
39035,39160,balanod,46.455826956,5.350357186,39
39037,39380,bans,46.982403501,5.580664055,39
39038,39130,baresia sur l ain,46.542556338,5.702967812,39
39039,39700,la barre,47.157009393,5.692145107,39
39040,39800,barretaine,46.810456621,5.7175834,39
39041,39210,baume les messieurs,46.704885976,5.645389363,39
39042,39100,baverans,47.105995408,5.536574226,39
39043,39190,beaufort orbagna,46.585163377,5.434623271,39
39045,39270,beffia,46.531206963,5.548245485,39
39046,39310,bellecombe,46.30983776,5.909294,39
39047,39400,bellefontaine,46.556551899,6.082359393,39
39048,39380,belmont,47.028201675,5.605061014,39
39049,39800,bersaillin,46.857207383,5.595263907,39
39050,39800,besain,46.786166189,5.796201255,39
39051,39290,biarne,47.145428651,5.45150817,39
39052,39150,bief des maisons,46.704009033,6.049617655,39
39053,39250,bief du fourg,46.820307882,6.116823945,39
39054,39800,biefmorin,46.903049787,5.530102681,39
39055,39250,billecul,46.746945281,6.056645007,39
39056,39140,bletterans,46.73099818,5.426692489,39
39057,39210,blois sur seille,46.746289265,5.669577785,39
39058,39130,blye,46.628316978,5.695987819,39
39059,39220,bois d amont,46.536207766,6.127395851,39
39060,39230,bois de gand,46.826650761,5.500783115,39
39061,39130,boissia,46.580398304,5.721268625,39
39062,39240,la boissiere,46.42040782,5.522299138,39
39063,39130,bonlieu,46.596412148,5.856455651,39
39065,39800,bonnefontaine,46.731998664,5.746703121,39
39066,39570,bornay,46.612072381,5.553195414,39
39068,39370,les bouchoux,46.294228909,5.804691459,39
39070,39300,bourg de sirod,46.730328194,5.95552272,39
39072,39110,bracon,46.925701949,5.868310395,39
39073,39800,brainans,46.874338822,5.627977286,39
39074,39290,brans,47.224141752,5.573025706,39
39076,39700,la breteniere,47.129197485,5.665126413,39
39077,39120,bretenieres,46.919466341,5.537744164,39
39078,39100,brevans,47.10057367,5.522703497,39
39079,39570,briod,46.663637616,5.625005295,39
39080,39320,broissia,46.356486646,5.432909561,39
39081,39800,buvilly,46.869681049,5.725636745,39
39083,39250,censeau,46.81658078,6.077890442,39
39084,39110,cernans,46.93402991,5.938916487,39
39085,39250,cerniebaud,46.73671707,6.12573061,39
39086,39240,cernon,46.412315932,5.643405536,39
39088,39570,cesancey,46.622738688,5.493457369,39
39090,39120,chainee des coupis,46.922343436,5.434999475,39
39091,39150,les chalesmes,46.692139123,6.026439714,39
39092,39270,chamberia,46.469471033,5.57035056,39
39093,39380,chamblay,46.990400377,5.703642578,39
39094,39800,chamole,46.844929433,5.7387712870000005,39
39095,39600,champagne sur loue,47.033539228,5.806691198,39
39096,39290,champagney,47.260097181,5.5044443,39
39097,39300,champagnole,46.744975968,5.8983600670000005,39
39099,39500,champdivers,47.007794972,5.390195236,39
39100,39230,champrougier,46.87911614,5.512528995,39
39101,39100,champvans,47.102063199,5.420147969,39
39102,01590,chancia,46.345628606,5.641735736,03
39103,39110,la chapelle sur furieuse,46.989321838,5.858147334,39
39104,39140,chapelle voland,46.800548231,5.380971843,39
39105,39300,chapois,46.833446191,5.966252573,39
39106,39260,charchilla,46.468877408,5.71578436,39
39107,39130,charcier,46.629359535,5.763716372,39
39108,39250,charency,46.766948662,5.991886106,39
39109,39130,charezier,46.614530533,5.726955677,39
39110,39230,la charme,46.848814596,5.546323689,39
39111,39240,charnod,46.337094021,5.493503925,39
39112,39230,la chassagne,46.868024219,5.4550856880000005,39
39114,39210,chateau chalon,46.759243277,5.648414693,39
39116,39600,la chatelaine,46.858624643,5.824891372,39
39117,39380,chatelay,47.05768356,5.6977572080000005,39
39118,39130,chatel de joux,46.52980412,5.809442391,39
39119,39230,le chateley,46.879800002,5.5442929450000005,39
39120,39300,chatelneuf,46.666424236,5.9120270690000005,39
39121,39700,chatenois,47.150196909,5.546304287,39
39122,39130,chatillon,46.663026475,5.727169626,39
39124,39230,chaumergy,46.842765291,5.474542412,39
39126,39150,la chaumusse,46.600726273,5.943755309,39
39127,39800,chaussenans,46.825064823,5.744764358,39
39128,39120,chaussin,46.973700098,5.402637719,39
39129,39150,chaux des crotenay,46.66328688,5.957121204,39
39130,39150,nanchez,46.500781245,5.861824827,39
39131,39150,chaux du dombief,46.607520014,5.906227701,39
39132,39230,la chaux en bresse,46.82553712,5.477232435,39
39133,39110,chaux champagny,46.884154623,5.879711162,39
39134,39270,chaveria,46.499099971,5.557650289,39
39136,39230,chemenot,46.860362974,5.529335128,39
39137,39240,st hymetiere sur valouse,46.347931605,5.5673489830000005,39
39138,39120,chemin,46.97667545,5.312859514,39
39139,39120,chene bernard,46.924670823,5.483133378,39
39140,39230,chene sec,46.856551247,5.443618049,39
39141,39290,chevigny,47.176491154,5.474157739,39
39142,39190,chevreaux,46.499559331,5.43244807,39
39143,39130,chevrotaine,46.652848582,5.860571474,39
39145,39570,chille,46.693041196,5.571909283,39
39146,39570,chilly le vignoble,46.659846137,5.496346268,39
39147,39110,chilly sur salins,46.870199969,5.858210036,39
39149,39380,chissey sur loue,47.060399995,5.740191409,39
39150,39100,choisey,47.059115178,5.450893487,39
39151,39370,choux,46.30173613,5.770142336,39
39153,39300,cize,46.719571584,5.921060965,39
39154,39130,clairvaux les lacs,46.564349221,5.7547696120000005,39
39155,39110,clucy,46.94594923,5.916433321,39
39156,39130,cogna,46.586338216,5.771537207,39
39157,39200,coiserette,46.337983066,5.825416758,39
39159,39800,colonne,46.878871718,5.5711236920000005,39
39160,39140,commenailles,46.805895385,5.437128703,39
39162,39570,condamine,46.650093736,5.434752513,39
39163,39240,condes,46.330516762,5.61663082,39
39164,39570,conliege,46.651355812,5.612143986,39
39165,39300,conte,46.74939888,6.007286063,39
39166,39240,cornod,46.30810638,5.54761903,39
39167,39140,cosges,46.747094976,5.392017443,39
39168,39570,courbette,46.598515602,5.569052397,39
39169,39570,courbouzon,46.653609604,5.528607179,39
39170,39570,courlans,46.676012788,5.487388674,39
39171,39570,courlaoux,46.669676119,5.449171257,39
39172,39700,courtefontaine,47.132677999,5.792778762,39
39173,39190,cousance,46.533809857,5.377395195,39
39174,39200,coyriere,46.340354252,5.844951476,39
39175,39260,coyron,46.512641842,5.697033148,39
39176,39600,cramans,47.007306791,5.787512809,39
39177,39210,hauteroche,46.699491802,5.697212623,39
39178,39300,crans,46.695251604,5.982330751,39
39179,39260,crenans,46.466529395,5.7419862340000005,39
39180,39270,cressia,46.526997962,5.483738782,39
39182,39100,crissey,47.051054482,5.478654585,39
39183,39300,crotenay,46.755063576,5.813710116,39
39184,39260,les crozets,46.463378501,5.803856733,39
39185,39190,cuisia,46.54693231,5.40479785,39
39187,39250,cuvier,46.838852025,6.066042262,39
39188,39290,dammartin marpain,47.253039058,5.553239102,39
39189,39500,damparis,47.070647326,5.408271091,39
39190,39350,dampierre,47.173242784,5.742542149,39
39191,39230,darbonnay,46.825255392,5.60789332,39
39192,39130,denezieres,46.623880768,5.801157366,39
39193,39120,le deschaux,46.950886325,5.498571507,39
39194,39140,desnes,46.767768879,5.468146705,39
39196,39230,les deux fays,46.885617586,5.487783703,39
39197,39190,digna,46.518360263,5.38498466,39
39198,39100,dole,47.075502708,5.500897034,39
39199,39210,domblans,46.769387126,5.587256626,39
39200,39270,dompierre sur mont,46.562417185,5.612866077,39
39201,39130,doucier,46.649763544,5.779315525,39
39202,39110,dournon,46.932072089,5.970227176,39
39203,39250,doye,46.767662324,6.013753749,39
39204,39240,dramelay,46.404302536,5.52954359,39
39205,39700,eclans nenon,47.103920345,5.612324482,39
39206,39600,ecleux,46.995095515,5.737273448,39
39207,39270,ecrille,46.502347659,5.633946941,39
39208,39150,entre deux monts,46.642011976,5.963605152,39
39209,39160,val d epy,46.389785344,5.397605725,39
39210,39300,equevillon,46.760836092,5.9428508650000005,39
39211,39120,les essards taignevaux,46.903920428,5.415925035,39
39214,39250,esserval tartre,46.83030754,6.032152274,39
39216,39130,etival,46.492221957,5.793862303,39
39217,39570,l etoile,46.715901208,5.534098399,39
39218,39700,etrepigney,47.109914226,5.681882702,39
39219,39700,evans,47.179565219,5.765159236,39
39220,39700,falletans,47.081906099,5.566900417,39
39221,39250,la faviere,46.748433587,6.03682628,39
39222,39800,fay en montagne,46.753761219,5.71729563,39
39223,39600,la ferte,46.940273716,5.650059485,39
39225,39800,le fied,46.773775815,5.7172821670000005,39
39227,39520,foncine le bas,46.632541823,6.029840241,39
39228,39460,foncine le haut,46.659370543,6.061462766,39
39229,39140,fontainebrux,46.697279739,5.437552961,39
39230,39130,fontenu,46.672524779,5.814694447,39
39232,39150,fort du plasne,46.622899996,5.981493213,39
39233,39100,foucherans,47.085629328,5.444439868,39
39234,39230,foulenay,46.860634798,5.486034365,39
39235,39700,fraisans,47.124708343,5.756915246,39
39236,39230,francheville,46.836292538,5.502884384,39
39237,39250,fraroz,46.728653012,6.095349334,39
39238,39290,frasne les meulieres,47.196912821,5.503256346,39
39239,39130,la frasnee,46.561602478,5.801796528,39
39240,39130,le frasnois,46.636351633,5.890811397,39
39241,39570,frebuans,46.649827516,5.483604886,39
39244,39210,frontenay,46.787924716,5.631315523,39
39245,39120,gatey,46.945798012,5.455830006,39
39246,39350,gendrey,47.196649705,5.684898076,39
39247,39240,genod,46.357353064,5.5289469350000005,39
39248,39110,geraise,46.958660024,5.954886904,39
39249,39380,germigney,47.037391858,5.6858203320000005,39
39250,39570,geruge,46.624877399,5.531173569,39
39251,39570,gevingey,46.638116747,5.50962812,39
39252,39100,gevry,47.035327626,5.445557421,39
39253,39320,gigny,46.454282314,5.471075037,39
39254,39250,gillois,46.730399005,6.030591755,39
39255,39190,gizia,46.527800755,5.425571687,39
39258,39150,grande riviere chateau,46.528638867,5.909426948,39
39259,39600,grange de vaivre,46.99798104,5.842182584,39
39261,39320,graye et charnay,46.473281265,5.44835224,39
39262,39290,gredisans,47.162128497,5.516941245,39
39263,39800,grozon,46.889589257,5.690385412,39
39265,39130,hautecour,46.56264632,5.781707777,39
39266,39120,les hays,46.908635733,5.39126767,39
39267,39110,ivory,46.899110215,5.849311438,39
39268,39110,ivrey,46.989178766,5.896461266,39
39269,39360,jeurre,46.369183323,5.704551036,39
39270,39100,jouhe,47.140124013,5.485684516,39
39271,39150,lac des rouges truites,46.60065047,6.010011107,39
39272,39210,ladoye sur seille,46.767223289,5.682794409,39
39273,39320,montlainsia,46.378185025,5.48426236,39
39274,01410,lajoux,46.391447954,6.009039108,03
39275,39310,lamoura,46.40823671,5.984038967,39
39277,39300,le larderet,46.81854025,5.947087791,39
39278,39130,largillay marsonnay,46.555763684,5.665946076,39
39279,39140,larnaud,46.706103332,5.457630233,39
39280,39360,larrivoire,46.339008848,5.787878066,39
39281,39300,le latet,46.803119068,5.940781302,39
39282,39250,la latette,46.752350191,6.095555289,39
39283,01590,lavancia epercy,46.336506208,5.684754961,03
39284,39700,lavangeot,47.151034672,5.609021756,39
39285,39700,lavans les dole,47.155362171,5.634773587,39
39286,39170,lavans les st claude,46.38753267,5.769814173,39
39288,39210,lavigny,46.716723376,5.605508663,39
39289,39260,lect,46.394732447,5.672467609,39
39290,39240,valzin en petite montagne,46.431656241,5.585594549,39
39291,39110,lemuy,46.889451599,5.982617343,39
39292,39300,lent,46.75111933,5.976163891,39
39293,39170,lescheres,46.460418597,5.829219838,39
39295,39320,loisia,46.494169384,5.462316684,39
39296,39230,lombard,46.783742955,5.506148718,39
39297,39400,longchaumois,46.463174814,5.963032775,39
39298,39250,longcochon,46.770954536,6.075184305,39
39299,39120,longwy sur le doubs,46.965472424,5.354364253,39
39300,39000,lons le saunier,46.674816281,5.557754161,39
39301,39300,loulle,46.705367484,5.883216718,39
39302,39350,louvatange,47.190335629,5.7213662020000005,39
39304,39210,le louverot,46.732343001,5.581779128,39
39305,39380,la loye,47.030432038,5.552809277,39
39306,39570,macornay,46.642166549,5.544670335,39
39307,39260,maisod,46.479103266,5.691941413,39
39308,39700,malange,47.183846224,5.614911678,39
39310,39230,mantry,46.794726176,5.555211245,39
39312,39240,marigna sur valouse,46.446461908,5.528323143,39
39313,39130,marigny,46.679329287,5.777720172,39
39314,39270,marnezia,46.575761446,5.636094441,39
39315,39110,marnoz,46.953297707,5.836372293,39
39317,39210,la marre,46.734085954,5.702825962,39
39318,39260,martigna,46.389577673,5.70093268,39
39319,39600,mathenay,46.929764738,5.679439534,39
39320,39190,maynal,46.566951722,5.413477009,39
39321,39210,menetru le vignoble,46.774354455,5.63503653,39
39322,39130,menetrux en joux,46.623832829,5.837683206,39
39323,39290,menotey,47.167934511,5.5021160810000005,39
39324,39270,merona,46.553502701,5.6362928320000005,39
39325,39600,mesnay,46.900018759,5.818250676,39
39326,39130,mesnois,46.594424045,5.676992017,39
39327,39570,messia sur sorne,46.663781838,5.515367551,39
39328,39260,meussia,46.49498063,5.738796192,39
39329,39250,mieges,46.789982519,6.051455026,39
39330,39800,miery,46.806308909,5.66616702,39
39331,39250,mignovillard,46.77774079,6.140716692,39
39333,39260,moirans en montagne,46.439030252,5.738233396,39
39334,39570,moiron,46.635007476,5.559628268,39
39335,39290,moissey,47.188453105,5.532434426,39
39336,39800,molain,46.825383647,5.816773193,39
39337,39600,molamboz,46.951428808,5.680051432,39
39338,39500,molay,47.015340653,5.423234616,39
39339,39360,chassal molinges,46.357518899,5.778193947,39
39342,39230,monay,46.83829832,5.5952518520000005,39
39343,39320,monnetay,46.457979807,5.511419574,39
39344,39300,monnet la ville,46.724366622,5.814223258,39
39345,39100,monnieres,47.114115559,5.460997029,39
39346,39160,montagna le reconduit,46.455127161,5.390963459,39
39348,39570,montaigu,46.653825054,5.573427251,39
39349,39210,montain,46.72079781,5.577984309,39
39350,39380,montbarrey,47.021128569,5.637898735,39
39351,39260,montcusel,46.355819148,5.664059892,39
39352,39700,monteplain,47.159291922,5.711273737,39
39353,39320,montfleur,46.333469109,5.445867103,39
39354,39800,montholier,46.894594959,5.639042641,39
39355,39600,montigny les arsures,46.937006746,5.776683918,39
39356,39300,montigny sur l ain,46.705139659,5.791865625,39
39359,39110,montmarlon,46.87319033,5.966410619,39
39360,39290,montmirey la ville,47.217230686,5.51656716,39
39361,39290,montmirey le chateau,47.229925885,5.533745481,39
39362,39570,montmorot,46.686944498,5.519930879,39
39363,39320,montrevel,46.426225634,5.494515727,39
39364,39300,montrond,46.786828301,5.843837081,39
39365,39380,mont sous vaudrey,46.963464671,5.594681926,39
39366,39300,mont sur monnet,46.703897076,5.844934673,39
39367,39400,morbier,46.557287203,6.016436172,39
39368,39400,hauts de bienne,46.514383984,5.995902986,39
39370,39330,mouchard,46.977657836,5.789685614,39
39372,39250,mournans charbonny,46.776692106,5.9905407870000005,39
39373,39310,les moussieres,46.326880758,5.872391483,39
39375,39270,moutonne,46.52992345,5.566253083,39
39376,39300,moutoux,46.790797471,5.943902595,39
39377,39290,mutigney,47.282179463,5.530310611,39
39378,39160,les trois chateaux,46.419552874,5.35630085,39
39379,39140,nance,46.748424371,5.422699141,39
39380,39270,nancuise,46.473943072,5.529454815,39
39381,39300,les nans,46.79445617,5.973982908,39
39385,39120,neublans abergement,46.904215976,5.339167367,39
39386,39800,neuvilley,46.893464729,5.599546708,39
39387,39380,nevy les dole,47.002726559,5.51581086,39
39388,39210,nevy sur seille,46.735070332,5.644726458,39
39389,39300,ney,46.733269611,5.8860331210000005,39
39390,39570,nogna,46.603089021,5.642652493,39
39391,39250,nozeroy,46.770131675,6.036061654,39
39392,39290,offlanges,47.203818512,5.560676356,39
39393,39250,onglieres,46.80239416,6.000018252,39
39394,39270,onoz,46.448708512,5.663245225,39
39396,39700,orchamps,47.154104908,5.668174144,39
39397,39270,orgelet,46.519453561,5.598867642,39
39398,39350,ougney,47.240896133,5.660045721,39
39399,39380,ounans,46.990743544,5.6631479,39
39400,39700,our,47.107219545,5.648897421,39
39401,39800,oussieres,46.91476086,5.5983525,39
39402,39350,pagney,47.249741201,5.699474911,39
39403,39330,pagnoz,46.974222649,5.825614496,39
39404,39570,pannessieres,46.69834285,5.594660585,39
39405,39100,parcey,47.021256756,5.4756827,39
39406,39300,le pasquier,46.798222911,5.897069634,39
39407,39230,passenans,46.804080834,5.623869417,39
39408,39130,patornay,46.587333549,5.709553322,39
39409,39290,peintre,47.197841354,5.473005162,39
39411,39570,perrigny,46.676600229,5.599336582,39
39412,39120,peseux,46.993310722,5.366668785,39
39413,39370,la pesse,46.286598529,5.852910175,39
39415,39120,petit noir,46.932113367,5.338202614,39
39418,39800,picarreau,46.754640248,5.756814531,39
39419,39300,pillemoine,46.704421488,5.908235226,39
39420,39270,pimorin,46.496029783,5.500632464,39
39421,39210,le pin,46.708738989,5.569799328,39
39422,39210,plainoiseau,46.725144633,5.555650076,39
39423,39270,plaisia,46.525376478,5.636541112,39
39424,39150,les planches en montagne,46.664144978,6.000412012,39
39425,39600,les planches pres arbois,46.880305392,5.808706944,39
39426,39210,plasne,46.794313254,5.690542388,39
39427,39250,plenise,46.815727552,6.019918298,39
39428,39250,plenisette,46.803903858,6.016260873,39
39429,39120,pleure,46.916172683,5.460578932,39
39430,39700,plumont,47.11113664,5.716636558,39
39431,39570,poids de fiole,46.594688625,5.622458481,39
39432,39290,pointre,47.222088116,5.490201167,39
39434,39800,poligny,46.818861886,5.773947475,39
39435,39130,pont de poitte,46.572002783,5.68755453,39
39436,39110,pont d hery,46.87660733,5.899130373,39
39437,39300,pont du navoy,46.731661169,5.789236418,39
39439,39330,port lesney,46.998038554,5.819409365,39
39441,39220,premanon,46.454237047,6.034414347,39
39443,39270,presilly,46.557250928,5.581948101,39
39444,39110,pretin,46.931565447,5.835326207,39
39445,39570,publy,46.629380994,5.651355043,39
39446,39600,pupillin,46.87631303,5.751864403,39
39447,39570,quintigny,46.734446112,5.523936248,39
39448,39120,rahon,46.993964981,5.4744054680000005,39
39449,39290,rainans,47.157753345,5.473721798,39
39451,39700,ranchot,47.158818568,5.718439872,39
39452,39700,rans,47.138052491,5.7154926580000005,39
39453,39170,ravilloles,46.433165106,5.799597361,39
39454,39230,recanoz,46.807856304,5.505346005,39
39455,39270,reithouse,46.559635043,5.555742509,39
39456,39140,relans,46.766295135,5.438254326,39
39457,39140,les repots,46.685011407,5.414265706,39
39458,39570,revigny,46.628076033,5.609262371,39
39460,39200,la rixouse,46.468628782,5.869772822,39
39461,39250,rix,46.762187152,6.055388051,39
39462,39700,rochefort sur nenon,47.122707197,5.556668966,39
39463,39360,rogna,46.327958129,5.743416191,39
39464,39350,romain,47.208130492,5.718176634,39
39465,39700,romange,47.160567139,5.594062305,39
39466,39190,rosay,46.533842963,5.45228413,39
39467,39190,rotalier,46.583165602,5.476647948,39
39468,39270,rothonay,46.515275321,5.527285899,39
39469,39350,rouffange,47.22663237,5.708697328,39
39470,39220,les rousses,46.498235856,6.06968778,39
39471,39140,ruffey sur seille,46.729508688,5.4962872560000005,39
39472,39230,rye,46.880519205,5.425733112,39
39473,39130,saffloz,46.669487801,5.862961349,39
39474,39190,ste agnes,46.614706582,5.474621246,39
39475,39160,st amour,46.43748493,5.336187808,39
39476,39410,st aubin,47.032617038,5.333128565,39
39477,39120,st baraing,46.986745998,5.433900058,39
39478,39200,st claude,46.408714547,5.875920618,39
39479,39600,st cyr montmalin,46.958784809,5.722490744,39
39480,39570,st didier,46.708595427,5.511372071,39
39481,39300,st germain en montagne,46.77921262,5.937871342,39
39485,39320,val suran,46.386313329,5.443105612,39
39486,39230,st lamain,46.804267629,5.597646331,39
39487,39150,st laurent en grandvaux,46.56967647,5.962581102,39
39489,39230,st lothain,46.828170789,5.639548972,39
39490,39120,st loup,46.99639813,5.305116218,39
39491,39170,coteaux du lizon,46.412246961,5.798719091,39
39492,39570,st maur,46.606897999,5.595990619,39
39493,39130,st maurice crillat,46.568096837,5.834026935,39
39494,39150,st pierre,46.568212339,5.903128161,39
39495,39110,st thiebaud,46.971606636,5.879766021,39
39497,39110,saizenay,46.967964379,5.9286458920000005,39
39498,39700,salans,47.160113967,5.794392815,39
39499,39350,saligney,47.222572814,5.6371171780000005,39
39500,39110,salins les bains,46.949251373,5.898624231,39
39501,39100,sampans,47.127197891,5.44559358,39
39502,39380,santans,47.042099833,5.665477502,39
39503,39300,sapois,46.747205894,5.946695744,39
39504,39270,sarrogna,46.474500649,5.617408824,39
39505,39130,saugeot,46.60279664,5.824122565,39
39507,39120,seligney,46.944742626,5.54086847,39
39508,39230,sellieres,46.825299232,5.556365329,39
39510,39310,septmoncel les molunes,46.357366735,5.927373752,39
39511,39230,sergenaux,46.887953727,5.46244348,39
39512,39120,sergenon,46.902431319,5.466598938,39
39513,39700,sermange,47.197157276,5.648117216,39
